Machine ID	Date	Temperature	Vibration	Power	System load	Work time
3	09.03.2020 21:30	20,56	1,151	0,752	95,55	85873
4	09.03.2020 21:45	43,37	0,7767	0,283	0	84627
5	09.03.2020 22:00	27,48	0,5616	0,437	27,38	22368
6	09.03.2020 22:15	41,29	0,8959	0,58	64,17	70804
7	09.03.2020 22:30	38,29	0,1813	0,676	80,23	6938
8	09.03.2020 22:45	38,52	0,8564	0,636	68,32	70847
9	09.03.2020 23:00	35,53	0,6652	0,718	91,23	58818
10	09.03.2020 23:15	51,98	0,4702	0,527	52,79	23337
11	09.03.2020 23:30	33,3	1,1303	0,748	89,74	65487
12	09.03.2020 23:45	27,29	1,0704	0,336	9,2	90027
1	10.03.2020 0:00	38,15	0,5528	0,599	60,79	46873
2	10.03.2020 0:15	43,34	0,3715	0,462	36,89	48846
3	10.03.2020 0:30	21,01	1,1507	0,781	98,48	85876
4	10.03.2020 0:45	43,77	0,7752	0,329	6,98	84630
5	10.03.2020 1:00	27,78	0,5522	0,43	35,37	22371
6	10.03.2020 1:15	41,71	0,8888	0,539	56,72	70807
7	10.03.2020 1:30	38,75	0,1812	0,707	83,17	6941
8	10.03.2020 1:45	39,02	0,8558	0,641	73,17	70850
9	10.03.2020 2:00	35,66	0,6625	0,717	87,84	58821
10	10.03.2020 2:15	52,26	0,4704	0,53	50,4	23340
11	10.03.2020 2:30	33,54	1,1268	0,715	88,4	65490
12	10.03.2020 2:45	27,67	1,0705	0,371	14,72	90030
1	10.03.2020 3:00	38,09	0,5472	0,611	69,53	46876
2	10.03.2020 3:15	42,93	0,377	0,508	46,38	48849
3	10.03.2020 3:30	20,95	1,1575	0,751	94,69	85879
4	10.03.2020 3:45	43,67	0,7757	0,33	6,03	84633
5	10.03.2020 4:00	27,31	0,559	0,399	26,42	22374
6	10.03.2020 4:15	41,53	0,8912	0,541	49,73	70810
7	10.03.2020 4:30	38,61	0,1817	0,688	81,45	6944
8	10.03.2020 4:45	39,01	0,8578	0,618	64,17	70853
9	10.03.2020 5:00	35,36	0,6709	0,722	86,84	58824
10	10.03.2020 5:15	52,25	0,4773	0,509	42,81	23343
11	10.03.2020 5:30	33,45	1,135	0,733	90,43	65493
12	10.03.2020 5:45	27,61	1,0775	0,393	20	90033
1	10.03.2020 6:00	38,16	0,5555	0,684	78,9	46879
2	10.03.2020 6:15	43,21	0,3693	0,468	39,07	48852
3	10.03.2020 6:30	21,08	1,1497	0,729	88,3	85882
4	10.03.2020 6:45	43,81	0,774	0,355	15,94	84636
5	10.03.2020 7:00	27,44	0,5508	0,359	19,17	22377
6	10.03.2020 7:15	42,02	0,8828	0,508	51,48	70813
7	10.03.2020 7:30	39,04	0,177	0,688	79,21	6947
8	10.03.2020 7:45	39,27	0,8507	0,64	69,14	70856
9	10.03.2020 8:00	35,81	0,6669	0,73	95,79	58827
10	10.03.2020 8:15	52,37	0,4738	0,452	37,62	23346
11	10.03.2020 8:30	33,64	1,1334	0,766	96,3	65496
12	10.03.2020 8:45	28,08	1,0733	0,415	27,73	90036
1	10.03.2020 9:00	38,15	0,5534	0,719	87,7	46882
2	10.03.2020 9:15	42,97	0,3712	0,442	36,47	48855
3	10.03.2020 9:30	20,87	1,1589	0,688	86,35	85885
4	10.03.2020 9:45	43,74	0,7824	0,409	24,16	84639
5	10.03.2020 10:00	26,98	0,5549	0,365	22,22	22380
6	10.03.2020 10:15	41,59	0,887	0,547	57,66	70816
7	10.03.2020 10:30	38,86	0,1779	0,676	77,7	6950
8	10.03.2020 10:45	39,19	0,8562	0,643	77,56	70859
9	10.03.2020 11:00	35,8	0,6755	0,69	87,25	58830
10	10.03.2020 11:15	52,35	0,4796	0,493	48,11	23349
11	10.03.2020 11:30	33,24	1,14	0,752	100	65499
12	10.03.2020 11:45	27,61	1,0816	0,365	19,04	90039
1	10.03.2020 12:00	38,2	0,5579	0,736	91,76	46885
2	10.03.2020 12:15	43,33	0,3707	0,434	30,37	48858
3	10.03.2020 12:30	21,35	1,1498	0,688	79,34	85888
4	10.03.2020 12:45	43,99	0,7826	0,358	13,86	84642
5	10.03.2020 13:00	27,17	0,5491	0,352	19,16	22383
6	10.03.2020 13:15	41,96	0,8833	0,513	52,52	70819
7	10.03.2020 13:30	39,16	0,1683	0,693	86,42	6953
8	10.03.2020 13:45	39,2	0,8495	0,622	68,52	70862
9	10.03.2020 14:00	35,84	0,6659	0,747	95,05	58833
10	10.03.2020 14:15	52,72	0,478	0,492	45,05	23352
11	10.03.2020 14:30	33,46	1,1321	0,779	97,89	65502
12	10.03.2020 14:45	27,68	1,0764	0,315	8,56	90042
1	10.03.2020 15:00	38,17	0,5532	0,782	96,65	46888
2	10.03.2020 15:15	43,2	0,3741	0,428	29,52	48861
3	10.03.2020 15:30	20,98	1,1569	0,68	80,66	85891
4	10.03.2020 15:45	43,76	0,7886	0,381	19,06	84645
5	10.03.2020 16:00	26,83	0,5513	0,364	14,19	22386
6	10.03.2020 16:15	41,55	0,887	0,478	44,57	70822
7	10.03.2020 16:30	39,01	0,1748	0,646	78,71	6956
8	10.03.2020 16:45	38,92	0,8584	0,601	61,9	70865
9	10.03.2020 17:00	35,84	0,6695	0,688	85,12	58836
10	10.03.2020 17:15	52,68	0,4795	0,523	49,14	23355
11	10.03.2020 17:30	33,41	1,1406	0,742	96,05	65505
12	10.03.2020 17:45	27,6	1,0814	0,326	6,57	90045
1	10.03.2020 18:00	38,24	0,5614	0,793	100	46891
2	10.03.2020 18:15	43,29	0,3726	0,409	23,32	48864
3	10.03.2020 18:30	21,13	1,1527	0,651	76,25	85894
4	10.03.2020 18:45	43,79	0,7826	0,31	10,89	84648
5	10.03.2020 19:00	26,93	0,5506	0,32	12,98	22389
6	10.03.2020 19:15	41,83	0,8847	0,515	50,34	70825
7	10.03.2020 19:30	39,27	0,1718	0,697	81,59	6959
8	10.03.2020 19:45	38,97	0,8551	0,602	61,81	70868
9	10.03.2020 20:00	35,92	0,6619	0,719	91,07	58839
10	10.03.2020 20:15	52,73	0,4756	0,518	49,07	23358
11	10.03.2020 20:30	33,44	1,1343	0,776	96,78	65508
12	10.03.2020 20:45	27,73	1,0776	0,254	0	90048
1	10.03.2020 21:00	38,18	0,5564	0,8	100	46894
2	10.03.2020 21:15	43,09	0,3807	0,416	29,63	48867
3	10.03.2020 21:30	20,92	1,1592	0,696	83,61	85897
4	10.03.2020 21:45	43,34	0,7837	0,35	18,92	84651
5	10.03.2020 22:00	26,68	0,5577	0,319	13,01	22392
6	10.03.2020 22:15	41,35	0,8868	0,533	55,45	70828
7	10.03.2020 22:30	39,02	0,1805	0,668	74,87	6962
8	10.03.2020 22:45	38,76	0,8627	0,541	55,86	70871
9	10.03.2020 23:00	35,46	0,6694	0,715	86,32	58842
10	10.03.2020 23:15	52,69	0,4797	0,577	58,48	23361
11	10.03.2020 23:30	33,18	1,1442	0,749	94,89	65511
12	10.03.2020 23:45	27,56	1,0804	0,313	5,07	90051
1	11.03.2020 0:00	38,27	0,5592	0,754	100	46897
2	11.03.2020 0:15	43,4	0,3711	0,476	39,58	48870
3	11.03.2020 0:30	21,36	1,1557	0,758	93,46	85900
4	11.03.2020 0:45	43,57	0,7755	0,397	22,86	84654
5	11.03.2020 1:00	27,12	0,5482	0,313	8,76	22395
6	11.03.2020 1:15	41,73	0,8806	0,611	63,1	70831
7	11.03.2020 1:30	39,36	0,1807	0,703	81,59	6965
8	11.03.2020 1:45	39,09	0,8613	0,547	51,65	70874
9	11.03.2020 2:00	35,74	0,6598	0,645	76,98	58845
10	11.03.2020 2:15	53	0,4725	0,56	57,3	23364
11	11.03.2020 2:30	33,19	1,1401	0,79	100	65514
12	11.03.2020 2:45	27,76	1,0804	0,292	1,77	90054
1	11.03.2020 3:00	38,19	0,55	0,744	97,95	46900
2	11.03.2020 3:15	43,08	0,3781	0,478	39,9	48873
3	11.03.2020 3:30	20,98	1,1621	0,781	98,73	85903
4	11.03.2020 3:45	43,49	0,777	0,364	20,17	84657
5	11.03.2020 4:00	27,07	0,5579	0,341	12,78	22398
6	11.03.2020 4:15	41,68	0,8843	0,611	66,27	70834
7	11.03.2020 4:30	38,97	0,1893	0,7	82,68	6968
8	11.03.2020 4:45	38,88	0,8634	0,512	46,02	70877
9	11.03.2020 5:00	35,26	0,6693	0,701	87,39	58848
10	11.03.2020 5:15	52,95	0,4819	0,554	55,61	23367
11	11.03.2020 5:30	33,01	1,1464	0,76	100	65517
12	11.03.2020 5:45	27,7	1,082	0,261	0,04	90057
1	11.03.2020 6:00	38,25	0,5554	0,752	96,04	46903
2	11.03.2020 6:15	43,2	0,3732	0,451	32,71	48876
3	11.03.2020 6:30	21,4	1,1528	0,705	88,37	85906
4	11.03.2020 6:45	43,95	0,7763	0,377	19,86	84660
5	11.03.2020 7:00	27,37	0,5575	0,333	14,64	22401
6	11.03.2020 7:15	41,82	0,8832	0,651	73,03	70837
7	11.03.2020 7:30	39,31	0,1876	0,631	73,66	6971
8	11.03.2020 7:45	39,23	0,8569	0,54	53,93	70880
9	11.03.2020 8:00	35,27	0,6642	0,663	80,24	58851
10	11.03.2020 8:15	53,27	0,4761	0,507	47,16	23370
11	11.03.2020 8:30	33,13	1,1422	0,796	100	65520
12	11.03.2020 8:45	27,87	1,077	0,297	2,91	90060
1	11.03.2020 9:00	38,21	0,5465	0,769	100	46906
2	11.03.2020 9:15	43,1	0,3824	0,468	37,96	48879
3	11.03.2020 9:30	20,94	1,1588	0,73	92,87	85909
4	11.03.2020 9:45	43,65	0,7855	0,377	16,21	84663
5	11.03.2020 10:00	27,37	0,5605	0,41	23,02	22404
6	11.03.2020 10:15	41,35	0,8893	0,655	78,3	70840
7	11.03.2020 10:30	38,92	0,1908	0,585	64,74	6974
8	11.03.2020 10:45	38,86	0,8612	0,488	47,07	70883
9	11.03.2020 11:00	35,07	0,6661	0,642	74,53	58854
10	11.03.2020 11:15	53,02	0,4789	0,535	48,25	23373
11	11.03.2020 11:30	32,68	1,151	0,781	100	65523
12	11.03.2020 11:45	27,84	1,0857	0,333	13,24	90063
1	11.03.2020 12:00	38,31	0,5507	0,755	92,27	46909
2	11.03.2020 12:15	43,57	0,3753	0,425	33,79	48882
3	11.03.2020 12:30	21,44	1,1521	0,69	85,55	85912
4	11.03.2020 12:45	43,97	0,7826	0,333	8,94	84666
5	11.03.2020 13:00	27,5	0,5582	0,391	19,52	22407
6	11.03.2020 13:15	41,66	0,8845	0,65	79,88	70843
7	11.03.2020 13:30	39,22	0,1896	0,654	71,24	6977
8	11.03.2020 13:45	39,04	0,8566	0,506	43,9	70886
9	11.03.2020 14:00	35,17	0,6574	0,646	77,49	58857
10	11.03.2020 14:15	53,53	0,4693	0,535	54,06	23376
11	11.03.2020 14:30	32,83	1,1443	0,78	100	65526
12	11.03.2020 14:45	27,95	1,0799	0,368	13,92	90066
1	11.03.2020 15:00	38,3	0,5436	0,798	100	46912
2	11.03.2020 15:15	43,55	0,377	0,499	40,22	48885
3	11.03.2020 15:30	21,21	1,1593	0,738	94,64	85915
4	11.03.2020 15:45	43,85	0,788	0,3	2,4	84669
5	11.03.2020 16:00	27,1	0,5598	0,336	10,55	22410
6	11.03.2020 16:15	41,63	0,8871	0,625	75,01	70846
7	11.03.2020 16:30	38,99	0,1913	0,576	61,74	6980
8	11.03.2020 16:45	38,82	0,8585	0,438	33,94	70889
9	11.03.2020 17:00	35,01	0,6647	0,64	74,56	58860
10	11.03.2020 17:15	53,54	0,478	0,575	64,49	23379
11	11.03.2020 17:30	32,68	1,151	0,751	98,35	65529
12	11.03.2020 17:45	27,54	1,085	0,31	11,13	90069
1	11.03.2020 18:00	38,33	0,5527	0,774	99,23	46915
2	11.03.2020 18:15	43,9	0,3763	0,424	33,12	48888
3	11.03.2020 18:30	21,52	1,1588	0,741	89,15	85918
4	11.03.2020 18:45	44,24	0,7841	0,271	3,07	84672
5	11.03.2020 19:00	27,29	0,5593	0,323	10,26	22413
6	11.03.2020 19:15	42,1	0,8859	0,682	77,6	70849
7	11.03.2020 19:30	39,21	0,1838	0,591	60,26	6983
8	11.03.2020 19:45	39,05	0,8537	0,427	25,55	70892
9	11.03.2020 20:00	35,14	0,6598	0,639	73,27	58863
10	11.03.2020 20:15	53,96	0,4781	0,646	71,35	23382
11	11.03.2020 20:30	32,69	1,1452	0,776	100	65532
12	11.03.2020 20:45	27,91	1,0786	0,359	16,07	90072
1	11.03.2020 21:00	38,34	0,5485	0,753	100	46918
2	11.03.2020 21:15	43,55	0,3785	0,473	36,58	48891
3	11.03.2020 21:30	21,5	1,1598	0,754	98,43	85921
4	11.03.2020 21:45	44,21	0,7924	0,299	2,26	84675
5	11.03.2020 22:00	26,88	0,563	0,349	16,69	22416
6	11.03.2020 22:15	41,86	0,8924	0,639	69,66	70852
7	11.03.2020 22:30	38,92	0,1928	0,576	57,71	6986
8	11.03.2020 22:45	39,02	0,8624	0,407	22,79	70895
9	11.03.2020 23:00	34,66	0,6664	0,628	74,42	58866
10	11.03.2020 23:15	53,5	0,4875	0,644	71,83	23385
11	11.03.2020 23:30	32,39	1,1514	0,773	100	65535
12	11.03.2020 23:45	27,66	1,0816	0,306	8,17	90075
1	12.03.2020 0:00	38,38	0,5561	0,792	100	46921
2	12.03.2020 0:15	44,02	0,3728	0,47	40,15	48894
3	12.03.2020 0:30	21,57	1,1539	0,774	98,37	85924
4	12.03.2020 0:45	44,34	0,7905	0,275	4,11	84678
5	12.03.2020 1:00	27,24	0,5604	0,381	20,55	22419
6	12.03.2020 1:15	42,02	0,889	0,61	65,65	70855
7	12.03.2020 1:30	39,43	0,1876	0,6	61,23	6989
8	12.03.2020 1:45	39,19	0,8554	0,383	17,4	70898
9	12.03.2020 2:00	35,1	0,6572	0,65	71,24	58869
10	12.03.2020 2:15	53,58	0,4803	0,637	67,45	23388
11	12.03.2020 2:30	32,65	1,144	0,779	100	65538
12	12.03.2020 2:45	27,98	1,0739	0,384	17,86	90078
1	12.03.2020 3:00	38,39	0,5542	0,758	100	46924
2	12.03.2020 3:15	43,72	0,3755	0,449	30,49	48897
3	12.03.2020 3:30	21,36	1,1543	0,785	97,73	85927
4	12.03.2020 3:45	43,99	0,7988	0,314	10,32	84681
5	12.03.2020 4:00	26,82	0,561	0,367	17,93	22422
6	12.03.2020 4:15	41,82	0,8979	0,574	58,14	70858
7	12.03.2020 4:30	39,15	0,1913	0,553	52,28	6992
8	12.03.2020 4:45	39,06	0,861	0,358	14,84	70901
9	12.03.2020 5:00	34,82	0,6603	0,571	61,33	58872
10	12.03.2020 5:15	53,21	0,4845	0,596	62,66	23391
11	12.03.2020 5:30	32,29	1,1464	0,733	91,3	65541
12	12.03.2020 5:45	27,77	1,082	0,343	15,89	90081
1	12.03.2020 6:00	38,47	0,562	0,773	100	46927
2	12.03.2020 6:15	44,05	0,3742	0,426	32,25	48900
3	12.03.2020 6:30	21,76	1,1468	0,728	94,32	85930
4	12.03.2020 6:45	44,46	0,7927	0,275	4,97	84684
5	12.03.2020 7:00	27,13	0,5594	0,403	23,65	22425
6	12.03.2020 7:15	41,98	0,8961	0,573	60,74	70861
7	12.03.2020 7:30	39,34	0,1881	0,512	45,26	6995
8	12.03.2020 7:45	39,37	0,852	0,364	22,51	70904
9	12.03.2020 8:00	35,22	0,6538	0,62	66,99	58875
10	12.03.2020 8:15	53,66	0,4819	0,606	61,22	23394
11	12.03.2020 8:30	32,53	1,1382	0,786	100	65544
12	12.03.2020 8:45	27,85	1,0773	0,389	25,65	90084
1	12.03.2020 9:00	38,48	0,5602	0,753	98,98	46930
2	12.03.2020 9:15	43,99	0,3801	0,509	42,28	48903
3	12.03.2020 9:30	21,72	1,1488	0,753	97,51	85933
4	12.03.2020 9:45	44,21	0,7935	0,367	14,4	84687
5	12.03.2020 10:00	27,02	0,5628	0,344	15,09	22428
6	12.03.2020 10:15	41,59	0,9032	0,602	67,13	70864
7	12.03.2020 10:30	38,89	0,1946	0,529	50,37	6998
8	12.03.2020 10:45	39,32	0,8576	0,376	19,82	70907
9	12.03.2020 11:00	34,74	0,6587	0,539	57,49	58878
10	12.03.2020 11:15	53,66	0,4845	0,542	55,41	23397
11	12.03.2020 11:30	32,29	1,1436	0,787	100	65547
12	12.03.2020 11:45	27,72	1,084	0,389	20,84	90087
1	12.03.2020 12:00	38,57	0,5665	0,764	94,23	46933
2	12.03.2020 12:15	44,38	0,3766	0,458	41,22	48906
3	12.03.2020 12:30	21,96	1,1403	0,697	87,11	85936
4	12.03.2020 12:45	44,52	0,7891	0,306	9	84690
5	12.03.2020 13:00	27,52	0,56	0,363	14,98	22431
6	12.03.2020 13:15	41,76	0,8959	0,647	70,76	70867
7	12.03.2020 13:30	39,04	0,1851	0,514	44,99	7001
8	12.03.2020 13:45	39,77	0,8522	0,402	20,8	70910
9	12.03.2020 14:00	35,15	0,6575	0,57	57,41	58881
10	12.03.2020 14:15	53,7	0,4808	0,585	58,37	23400
11	12.03.2020 14:30	32,77	1,1359	0,775	100	65550
12	12.03.2020 14:45	28,2	1,0815	0,403	27,54	90090
1	12.03.2020 15:00	38,49	0,5603	0,758	91,83	46936
2	12.03.2020 15:15	44,09	0,3857	0,472	41,56	48909
3	12.03.2020 15:30	21,81	1,1481	0,735	93,16	85939
4	12.03.2020 15:45	44,33	0,7993	0,321	5,48	84693
5	12.03.2020 16:00	27,39	0,5612	0,339	10,14	22434
6	12.03.2020 16:15	41,71	0,9056	0,663	77,98	70870
7	12.03.2020 16:30	38,64	0,1874	0,463	36,26	7004
8	12.03.2020 16:45	39,37	0,8561	0,371	22,08	70913
9	12.03.2020 17:00	35,15	0,6585	0,617	67,81	58884
10	12.03.2020 17:15	53,38	0,4818	0,556	59,79	23403
11	12.03.2020 17:30	32,4	1,1362	0,771	100	65553
12	12.03.2020 17:45	27,82	1,0898	0,471	37,68	90093
1	12.03.2020 18:00	38,59	0,5664	0,731	92,88	46939
2	12.03.2020 18:15	44,26	0,3845	0,538	49,2	48912
3	12.03.2020 18:30	21,94	1,1398	0,767	100	85942
4	12.03.2020 18:45	44,81	0,7987	0,297	0	84696
5	12.03.2020 19:00	27,6	0,5571	0,309	5,77	22437
6	12.03.2020 19:15	41,78	0,8986	0,68	79,57	70873
7	12.03.2020 19:30	38,9	0,1826	0,444	33,84	7007
8	12.03.2020 19:45	39,86	0,8467	0,421	28,01	70916
9	12.03.2020 20:00	35,38	0,6501	0,598	68,42	58887
10	12.03.2020 20:15	53,78	0,4724	0,584	61,49	23406
11	12.03.2020 20:30	32,65	1,1344	0,74	97,53	65556
12	12.03.2020 20:45	27,98	1,0841	0,496	47,56	90096
1	12.03.2020 21:00	38,53	0,5639	0,757	100	46942
2	12.03.2020 21:15	44,18	0,3877	0,512	46,31	48915
3	12.03.2020 21:30	21,63	1,1476	0,786	100	85945
4	12.03.2020 21:45	44,71	0,8029	0,342	10,19	84699
5	12.03.2020 22:00	27,4	0,5653	0,349	15,24	22440
6	12.03.2020 22:15	41,33	0,9003	0,64	74,58	70876
7	12.03.2020 22:30	38,71	0,1871	0,415	31,18	7010
8	12.03.2020 22:45	39,38	0,8475	0,458	34,18	70919
9	12.03.2020 23:00	35,16	0,6507	0,633	68,45	58890
10	12.03.2020 23:15	53,6	0,4762	0,594	67,52	23409
11	12.03.2020 23:30	32,58	1,1384	0,757	94,82	65559
12	12.03.2020 23:45	27,97	1,0875	0,535	53,75	90099
1	13.03.2020 0:00	38,56	0,5735	0,751	94,34	46945
2	13.03.2020 0:15	44,69	0,383	0,518	53,3	48918
3	13.03.2020 0:30	21,65	1,1425	0,773	100	85948
4	13.03.2020 0:45	45,05	0,7995	0,317	6,04	84702
5	13.03.2020 1:00	27,67	0,5564	0,299	7,98	22443
6	13.03.2020 1:15	41,6	0,8965	0,645	73,49	70879
7	13.03.2020 1:30	38,91	0,1868	0,467	37,71	7013
8	13.03.2020 1:45	39,52	0,8427	0,451	35,76	70922
9	13.03.2020 2:00	35,42	0,6489	0,608	63,29	58893
10	13.03.2020 2:15	53,69	0,4704	0,601	63,44	23412
11	13.03.2020 2:30	32,8	1,1298	0,788	98,7	65562
12	13.03.2020 2:45	28,41	1,0817	0,548	58,36	90102
1	13.03.2020 3:00	38,52	0,5712	0,784	100	46948
2	13.03.2020 3:15	44,62	0,3867	0,506	48,37	48921
3	13.03.2020 3:30	21,56	1,1464	0,764	99,34	85951
4	13.03.2020 3:45	45,02	0,8049	0,29	0	84705
5	13.03.2020 4:00	27,32	0,5651	0,377	17,16	22446
6	13.03.2020 4:15	41,25	0,9052	0,643	68,92	70882
7	13.03.2020 4:30	38,72	0,193	0,424	28,91	7016
8	13.03.2020 4:45	39,13	0,8484	0,463	34	70925
9	13.03.2020 5:00	34,97	0,6578	0,655	71,3	58896
10	13.03.2020 5:15	53,31	0,4731	0,606	68,75	23415
11	13.03.2020 5:30	32,34	1,1347	0,752	100	65565
12	13.03.2020 5:45	27,99	1,0842	0,631	66,79	90105
1	13.03.2020 6:00	38,59	0,581	0,755	100	46951
2	13.03.2020 6:15	44,75	0,3832	0,46	37,89	48924
3	13.03.2020 6:30	22,02	1,1459	0,776	96,17	85954
4	13.03.2020 6:45	45,06	0,7974	0,291	0	84708
5	13.03.2020 7:00	27,33	0,5568	0,339	11,73	22449
6	13.03.2020 7:15	41,38	0,9035	0,601	68,9	70885
7	13.03.2020 7:30	39,09	0,186	0,408	29,57	7019
8	13.03.2020 7:45	39,54	0,8432	0,412	25,96	70928
9	13.03.2020 8:00	35,36	0,6486	0,576	63,02	58899
10	13.03.2020 8:15	53,51	0,4718	0,654	78,28	23418
11	13.03.2020 8:30	32,54	1,1321	0,773	100	65568
12	13.03.2020 8:45	28,15	1,0747	0,633	74,71	90108
1	13.03.2020 9:00	38,56	0,5739	0,77	98,95	46954
2	13.03.2020 9:15	44,42	0,3934	0,496	40	48927
3	13.03.2020 9:30	21,58	1,153	0,754	98,5	85957
4	13.03.2020 9:45	44,8	0,8035	0,257	0,39	84711
5	13.03.2020 10:00	26,98	0,5577	0,343	12,18	22452
6	13.03.2020 10:15	41	0,9119	0,637	69,11	70888
7	13.03.2020 10:30	38,65	0,1872	0,449	34,58	7022
8	13.03.2020 10:45	39,06	0,8444	0,466	34,01	70931
9	13.03.2020 11:00	35,02	0,6529	0,623	73,42	58902
10	13.03.2020 11:15	53,26	0,4766	0,671	74,29	23421
11	13.03.2020 11:30	32,11	1,1418	0,796	100	65571
12	13.03.2020 11:45	28,01	1,0751	0,626	66,12	90111
1	13.03.2020 12:00	38,59	0,5755	0,73	93,43	46957
2	13.03.2020 12:15	44,92	0,3908	0,506	41,88	48930
3	13.03.2020 12:30	21,59	1,151	0,786	100	85960
4	13.03.2020 12:45	45,19	0,7971	0,26	0	84714
5	13.03.2020 13:00	27,04	0,5523	0,281	2,17	22455
6	13.03.2020 13:15	41,29	0,9031	0,644	75,79	70891
7	13.03.2020 13:30	38,84	0,1801	0,402	24,39	7025
8	13.03.2020 13:45	39,25	0,8358	0,482	43,8	70934
9	13.03.2020 14:00	35,53	0,6476	0,655	76,94	58905
10	13.03.2020 14:15	53,74	0,4733	0,634	70,11	23424
11	13.03.2020 14:30	32,31	1,1379	0,734	93,91	65574
12	13.03.2020 14:45	28,25	1,0661	0,589	64,73	90114
1	13.03.2020 15:00	38,51	0,574	0,755	100	46960
2	13.03.2020 15:15	44,9	0,3985	0,53	46,21	48933
3	13.03.2020 15:30	21,23	1,1578	0,741	92,42	85963
4	13.03.2020 15:45	45,01	0,8012	0,283	0	84717
5	13.03.2020 16:00	26,98	0,5621	0,277	0	22458
6	13.03.2020 16:15	41,12	0,9115	0,6	66,96	70894
7	13.03.2020 16:30	38,47	0,187	0,345	16,42	7028
8	13.03.2020 16:45	38,98	0,8433	0,463	40,13	70937
9	13.03.2020 17:00	35,47	0,65	0,611	66,99	58908
10	13.03.2020 17:15	53,6	0,4819	0,628	69,4	23427
11	13.03.2020 17:30	32,15	1,1417	0,761	99,1	65577
12	13.03.2020 17:45	27,78	1,0743	0,614	69,1	90117
1	13.03.2020 18:00	38,61	0,5777	0,76	100	46963
2	13.03.2020 18:15	45,17	0,3981	0,478	35,89	48936
3	13.03.2020 18:30	21,65	1,1516	0,684	86,24	85966
4	13.03.2020 18:45	45,12	0,7958	0,284	2,87	84720
5	13.03.2020 19:00	27,23	0,5573	0,338	8,88	22461
6	13.03.2020 19:15	41,43	0,9094	0,628	65,77	70897
7	13.03.2020 19:30	38,73	0,1811	0,313	10,95	7031
8	13.03.2020 19:45	39,29	0,8394	0,539	48,97	70940
9	13.03.2020 20:00	35,91	0,6482	0,552	56,83	58911
10	13.03.2020 20:15	54,07	0,4738	0,655	75,25	23430
11	13.03.2020 20:30	32,41	1,1412	0,746	94,89	65580
12	13.03.2020 20:45	27,8	1,0686	0,658	76,67	90120
1	13.03.2020 21:00	38,55	0,5777	0,745	97,53	46966
2	13.03.2020 21:15	44,92	0,4	0,402	27,96	48939
3	13.03.2020 21:30	21,41	1,1563	0,708	81,65	85969
4	13.03.2020 21:45	44,78	0,7969	0,289	0	84723
5	13.03.2020 22:00	26,82	0,5645	0,345	9,22	22464
6	13.03.2020 22:15	41,33	0,9142	0,608	64,08	70900
7	13.03.2020 22:30	38,46	0,1854	0,407	21,44	7034
8	13.03.2020 22:45	39,15	0,8418	0,467	43,02	70943
9	13.03.2020 23:00	35,62	0,6508	0,555	57,1	58914
10	13.03.2020 23:15	53,82	0,4788	0,637	67,47	23433
11	13.03.2020 23:30	32,03	1,148	0,79	100	65583
12	13.03.2020 23:45	27,8	1,076	0,691	80,1	90123
1	14.03.2020 0:00	38,64	0,5808	0,731	90,77	46969
2	14.03.2020 0:15	45,27	0,3971	0,471	36,75	48942
3	14.03.2020 0:30	21,7	1,1476	0,72	84,48	85972
4	14.03.2020 0:45	44,82	0,7951	0,265	0	84726
5	14.03.2020 1:00	27,32	0,563	0,301	2,95	22467
6	14.03.2020 1:15	41,69	0,9117	0,576	59,62	70903
7	14.03.2020 1:30	38,55	0,1828	0,385	24,12	7037
8	14.03.2020 1:45	39,57	0,8339	0,519	46,57	70946
9	14.03.2020 2:00	36,04	0,6473	0,609	64,74	58917
10	14.03.2020 2:15	53,97	0,4709	0,635	67,42	23436
11	14.03.2020 2:30	32,31	1,1442	0,766	100	65586
12	14.03.2020 2:45	28,08	1,0665	0,666	77,62	90126
1	14.03.2020 3:00	38,65	0,5723	0,738	88,58	46972
2	14.03.2020 3:15	44,88	0,4038	0,503	44,15	48945
3	14.03.2020 3:30	21,25	1,1554	0,637	76,61	85975
4	14.03.2020 3:45	44,68	0,7985	0,308	7,12	84729
5	14.03.2020 4:00	27,23	0,5636	0,348	10,22	22470
6	14.03.2020 4:15	41,47	0,9185	0,503	49,88	70906
7	14.03.2020 4:30	38,16	0,1851	0,463	34,3	7040
8	14.03.2020 4:45	39,13	0,8358	0,529	52,65	70949
9	14.03.2020 5:00	35,64	0,6572	0,618	71,19	58920
10	14.03.2020 5:15	53,8	0,4765	0,612	65,78	23439
11	14.03.2020 5:30	31,95	1,1454	0,785	98,05	65589
12	14.03.2020 5:45	27,77	1,0685	0,681	84,79	90129
1	14.03.2020 6:00	38,73	0,578	0,733	86,95	46975
2	14.03.2020 6:15	44,99	0,3981	0,533	52,88	48948
3	14.03.2020 6:30	21,36	1,1472	0,667	78,13	85978
4	14.03.2020 6:45	45	0,7944	0,299	4,9	84732
5	14.03.2020 7:00	27,65	0,5579	0,31	3,75	22473
6	14.03.2020 7:15	41,95	0,91	0,539	48,87	70909
7	14.03.2020 7:30	38,37	0,1801	0,453	33,81	7043
8	14.03.2020 7:45	39,49	0,8353	0,584	60,49	70952
9	14.03.2020 8:00	35,9	0,6567	0,654	72,73	58923
