Machine ID	Date	Temperature	Vibration	Power	System load	Work time
6	09.02.2020 7:15:00	38,30	0,7705	0,782	100,00	70096
7	09.02.2020 7:30:00	35,41	0,1076	0,634	76,16	6230
8	09.02.2020 7:45:00	37,02	0,7876	0,706	89,98	70139
9	09.02.2020 8:00:00	34,34	0,6049	0,472	40,05	58110
10	09.02.2020 8:15:00	50,94	0,3884	0,642	74,67	22629
11	09.02.2020 8:30:00	28,92	1,0042	0,635	74,33	64779
12	09.02.2020 8:45:00	29,34	1,0096	0,341	8,47	89319
1	09.02.2020 9:00:00	35,86	0,4416	0,400	26,32	46162
2	09.02.2020 9:15:00	42,37	0,4254	0,474	36,14	48138
3	09.02.2020 9:30:00	20,19	1,0040	0,684	83,44	85168
4	09.02.2020 9:45:00	39,12	0,6571	0,619	73,50	83922
5	09.02.2020 10:00:00	24,86	0,4277	0,275	0,00	21663
6	09.02.2020 10:15:00	38,14	0,7740	0,761	92,43	70099
7	09.02.2020 10:30:00	35,25	0,1146	0,688	86,34	6233
8	09.02.2020 10:45:00	36,59	0,7901	0,731	92,38	70142
9	09.02.2020 11:00:00	34,17	0,6078	0,471	34,34	58113
10	09.02.2020 11:15:00	50,66	0,3906	0,610	69,72	22632
11	09.02.2020 11:30:00	28,70	1,0070	0,623	70,69	64782
12	09.02.2020 11:45:00	29,22	1,0111	0,286	1,50	89322
1	09.02.2020 12:00:00	35,97	0,4471	0,432	30,48	46165
2	09.02.2020 12:15:00	42,82	0,4188	0,420	28,97	48141
3	09.02.2020 12:30:00	20,68	0,9956	0,670	81,97	85171
4	09.02.2020 12:45:00	39,18	0,6484	0,581	63,06	83925
5	09.02.2020 13:00:00	25,10	0,4252	0,284	6,61	21666
6	09.02.2020 13:15:00	38,51	0,7652	0,702	82,97	70102
7	09.02.2020 13:30:00	35,73	0,1059	0,663	76,16	6236
8	09.02.2020 13:45:00	36,72	0,7849	0,718	92,04	70145
9	09.02.2020 14:00:00	34,53	0,6063	0,486	38,94	58116
10	09.02.2020 14:15:00	51,12	0,3834	0,589	65,30	22635
11	09.02.2020 14:30:00	29,00	1,0025	0,630	66,65	64785
12	09.02.2020 14:45:00	29,50	1,0030	0,285	2,43	89325
1	09.02.2020 15:00:00	35,90	0,4452	0,410	31,20	46168
2	09.02.2020 15:15:00	42,63	0,4216	0,467	39,28	48144
3	09.02.2020 15:30:00	20,40	0,9969	0,689	82,36	85174
4	09.02.2020 15:45:00	38,98	0,6528	0,576	61,31	83928
5	09.02.2020 16:00:00	25,01	0,4324	0,272	0,00	21669
6	09.02.2020 16:15:00	38,50	0,7675	0,730	89,03	70105
7	09.02.2020 16:30:00	35,65	0,1100	0,638	73,59	6239
8	09.02.2020 16:45:00	36,32	0,7912	0,736	90,14	70148
9	09.02.2020 17:00:00	34,51	0,6157	0,463	33,00	58119
10	09.02.2020 17:15:00	50,96	0,3849	0,650	72,50	22638
11	09.02.2020 17:30:00	28,57	1,0093	0,603	65,97	64788
12	09.02.2020 17:45:00	29,36	1,0125	0,250	0,00	89328
1	09.02.2020 18:00:00	35,94	0,4551	0,451	32,37	46171
2	09.02.2020 18:15:00	42,77	0,4181	0,496	47,14	48147
3	09.02.2020 18:30:00	20,52	0,9944	0,711	91,12	85177
4	09.02.2020 18:45:00	39,12	0,6525	0,534	51,28	83931
5	09.02.2020 19:00:00	25,45	0,4290	0,308	1,89	21672
6	09.02.2020 19:15:00	38,89	0,7612	0,715	91,59	70108
7	09.02.2020 19:30:00	35,75	0,1100	0,618	70,17	6242
8	09.02.2020 19:45:00	36,61	0,7836	0,687	81,99	70151
9	09.02.2020 20:00:00	34,96	0,6075	0,466	42,64	58122
10	09.02.2020 20:15:00	51,47	0,3845	0,701	82,48	22641
11	09.02.2020 20:30:00	28,59	1,0068	0,634	73,93	64791
12	09.02.2020 20:45:00	29,82	1,0092	0,269	0,00	89331
1	09.02.2020 21:00:00	35,94	0,4461	0,470	39,15	46174
2	09.02.2020 21:15:00	42,35	0,4237	0,453	40,39	48150
3	09.02.2020 21:30:00	20,03	0,9956	0,699	85,39	85180
4	09.02.2020 21:45:00	38,80	0,6571	0,533	49,46	83934
5	09.02.2020 22:00:00	25,41	0,4343	0,329	10,94	21675
6	09.02.2020 22:15:00	38,67	0,7689	0,701	84,65	70111
7	09.02.2020 22:30:00	35,74	0,1180	0,615	65,63	6245
8	09.02.2020 22:45:00	36,12	0,7888	0,676	81,29	70154
9	09.02.2020 23:00:00	34,82	0,6133	0,551	51,80	58125
10	09.02.2020 23:15:00	51,21	0,3858	0,723	89,92	22644
11	09.02.2020 23:30:00	28,21	1,0103	0,702	81,10	64794
12	09.02.2020 23:45:00	29,61	1,0183	0,299	0,00	89334
1	10.02.2020 0:00:00	36,01	0,4560	0,501	42,30	46177
2	10.02.2020 0:15:00	42,86	0,4171	0,415	29,95	48153
3	10.02.2020 0:30:00	20,09	0,9875	0,751	93,37	85183
4	10.02.2020 0:45:00	39,19	0,6510	0,563	59,13	83937
5	10.02.2020 1:00:00	25,80	0,4316	0,303	6,89	21678
6	10.02.2020 1:15:00	38,80	0,7633	0,664	78,18	70114
7	10.02.2020 1:30:00	36,10	0,1174	0,561	57,58	6248
8	10.02.2020 1:45:00	36,44	0,7797	0,705	81,91	70157
9	10.02.2020 2:00:00	35,26	0,6089	0,482	41,42	58128
10	10.02.2020 2:15:00	51,45	0,3838	0,728	93,55	22647
11	10.02.2020 2:30:00	28,53	1,0077	0,724	84,96	64797
12	10.02.2020 2:45:00	29,99	1,0111	0,279	0,00	89337
1	10.02.2020 3:00:00	35,96	0,4467	0,435	34,17	46180
2	10.02.2020 3:15:00	42,51	0,4199	0,406	27,40	48156
3	10.02.2020 3:30:00	19,61	0,9942	0,760	98,66	85186
4	10.02.2020 3:45:00	38,70	0,6542	0,611	67,31	83940
5	10.02.2020 4:00:00	25,79	0,4330	0,255	0,00	21681
6	10.02.2020 4:15:00	38,57	0,7715	0,634	70,22	70117
7	10.02.2020 4:30:00	35,77	0,1189	0,545	55,86	6251
8	10.02.2020 4:45:00	36,36	0,7886	0,740	90,95	70160
9	10.02.2020 5:00:00	34,77	0,6105	0,460	39,43	58131
10	10.02.2020 5:15:00	51,06	0,3911	0,765	100,00	22650
11	10.02.2020 5:30:00	28,24	1,0158	0,688	83,04	64800
12	10.02.2020 5:45:00	29,84	1,0123	0,271	0,00	89340
1	10.02.2020 6:00:00	36,02	0,4495	0,493	44,21	46183
2	10.02.2020 6:15:00	42,92	0,4157	0,345	18,10	48159
3	10.02.2020 6:30:00	20,11	0,9945	0,753	100,00	85189
4	10.02.2020 6:45:00	39,19	0,6517	0,588	62,04	83943
5	10.02.2020 7:00:00	26,20	0,4330	0,328	9,80	21684
6	10.02.2020 7:15:00	38,64	0,7686	0,661	76,21	70120
7	10.02.2020 7:30:00	36,24	0,1191	0,566	57,59	6254
8	10.02.2020 7:45:00	36,65	0,7822	0,712	84,60	70163
9	10.02.2020 8:00:00	35,25	0,6097	0,446	33,19	58134
10	10.02.2020 8:15:00	51,48	0,3838	0,755	100,00	22653
11	10.02.2020 8:30:00	28,40	1,0086	0,670	84,01	64803
12	10.02.2020 8:45:00	29,98	1,0102	0,283	0,00	89343
1	10.02.2020 9:00:00	35,94	0,4462	0,452	36,75	46186
2	10.02.2020 9:15:00	42,82	0,4170	0,369	20,39	48162
3	10.02.2020 9:30:00	19,67	0,9951	0,774	100,00	85192
4	10.02.2020 9:45:00	39,16	0,6602	0,554	60,31	83946
5	10.02.2020 10:00:00	25,73	0,4344	0,332	10,10	21687
6	10.02.2020 10:15:00	38,25	0,7718	0,620	66,51	70123
7	10.02.2020 10:30:00	35,93	0,1234	0,559	53,99	6257
8	10.02.2020 10:45:00	36,37	0,7898	0,643	77,98	70166
9	10.02.2020 11:00:00	34,79	0,6193	0,414	24,51	58137
10	10.02.2020 11:15:00	51,35	0,3931	0,741	92,06	22656
11	10.02.2020 11:30:00	28,27	1,0163	0,672	83,09	64806
12	10.02.2020 11:45:00	29,95	1,0152	0,308	6,01	89346
1	10.02.2020 12:00:00	36,04	0,4487	0,480	41,18	46189
2	10.02.2020 12:15:00	42,95	0,4148	0,396	28,02	48165
3	10.02.2020 12:30:00	19,88	0,9939	0,758	98,94	85195
4	10.02.2020 12:45:00	39,46	0,6567	0,533	52,11	83949
5	10.02.2020 13:00:00	25,77	0,4319	0,300	2,84	21690
6	10.02.2020 13:15:00	38,64	0,7698	0,640	69,37	70126
7	10.02.2020 13:30:00	36,41	0,1194	0,560	53,75	6260
8	10.02.2020 13:45:00	36,49	0,7888	0,657	75,51	70169
9	10.02.2020 14:00:00	34,84	0,6158	0,417	26,33	58140
10	10.02.2020 14:15:00	51,68	0,3904	0,755	94,63	22659
11	10.02.2020 14:30:00	28,57	1,0123	0,743	88,76	64809
12	10.02.2020 14:45:00	30,05	1,0078	0,314	8,57	89349
1	10.02.2020 15:00:00	35,98	0,4447	0,483	42,08	46192
2	10.02.2020 15:15:00	42,89	0,4173	0,353	19,52	48168
3	10.02.2020 15:30:00	19,47	0,9980	0,753	95,28	85198
4	10.02.2020 15:45:00	39,04	0,6579	0,540	51,24	83952
5	10.02.2020 16:00:00	25,35	0,4393	0,258	0,00	21693
6	10.02.2020 16:15:00	38,65	0,7797	0,573	59,42	70129
7	10.02.2020 16:30:00	36,02	0,1224	0,562	56,93	6263
8	10.02.2020 16:45:00	36,04	0,7937	0,679	84,53	70172
9	10.02.2020 17:00:00	34,36	0,6174	0,472	34,73	58143
10	10.02.2020 17:15:00	51,69	0,4005	0,748	94,96	22662
11	10.02.2020 17:30:00	28,28	1,0218	0,680	78,79	64812
12	10.02.2020 17:45:00	30,05	1,0167	0,283	2,81	89352
1	10.02.2020 18:00:00	36,08	0,4509	0,518	44,21	46195
2	10.02.2020 18:15:00	43,38	0,4146	0,310	11,22	48171
3	10.02.2020 18:30:00	19,87	0,9964	0,684	86,00	85201
4	10.02.2020 18:45:00	39,44	0,6487	0,554	58,02	83955
5	10.02.2020 19:00:00	25,39	0,4368	0,294	1,74	21696
6	10.02.2020 19:15:00	39,07	0,7727	0,527	50,00	70132
7	10.02.2020 19:30:00	36,17	0,1205	0,530	50,91	6266
8	10.02.2020 19:45:00	36,10	0,7897	0,653	79,26	70175
9	10.02.2020 20:00:00	34,64	0,6078	0,448	36,36	58146
10	10.02.2020 20:15:00	51,89	0,3989	0,757	100,00	22665
11	10.02.2020 20:30:00	28,66	1,0148	0,696	83,71	64815
12	10.02.2020 20:45:00	30,38	1,0098	0,286	0,00	89355
1	10.02.2020 21:00:00	36,02	0,4479	0,521	48,83	46198
2	10.02.2020 21:15:00	43,08	0,4203	0,317	10,62	48174
3	10.02.2020 21:30:00	19,82	0,9970	0,674	83,42	85204
4	10.02.2020 21:45:00	39,30	0,6574	0,514	49,47	83958
5	10.02.2020 22:00:00	24,92	0,4423	0,262	1,12	21699
6	10.02.2020 22:15:00	39,04	0,7779	0,514	46,30	70135
7	10.02.2020 22:30:00	35,83	0,1213	0,570	56,91	6269
8	10.02.2020 22:45:00	35,96	0,7949	0,691	81,62	70178
9	10.02.2020 23:00:00	34,29	0,6159	0,453	39,56	58149
10	10.02.2020 23:15:00	51,86	0,4058	0,760	92,10	22668
11	10.02.2020 23:30:00	28,48	1,0166	0,715	92,18	64818
12	10.02.2020 23:45:00	30,27	1,0169	0,326	10,47	89358
1	11.02.2020 0:00:00	36,07	0,4534	0,457	38,92	46201
2	11.02.2020 0:15:00	43,27	0,4187	0,293	1,41	48177
3	11.02.2020 0:30:00	20,17	0,9941	0,688	80,19	85207
4	11.02.2020 0:45:00	39,46	0,6532	0,491	45,08	83961
5	11.02.2020 1:00:00	25,11	0,4401	0,309	2,70	21702
6	11.02.2020 1:15:00	39,22	0,7774	0,507	49,99	70138
7	11.02.2020 1:30:00	36,07	0,1181	0,536	51,61	6272
8	11.02.2020 1:45:00	36,16	0,7852	0,619	71,54	70181
9	11.02.2020 2:00:00	34,76	0,6125	0,524	49,09	58152
10	11.02.2020 2:15:00	51,98	0,4000	0,698	81,82	22671
11	11.02.2020 2:30:00	28,89	1,0136	0,769	93,88	64821
12	11.02.2020 2:45:00	30,50	1,0159	0,324	6,46	89361
1	11.02.2020 3:00:00	36,07	0,4500	0,492	39,91	46204
2	11.02.2020 3:15:00	43,16	0,4236	0,288	4,59	48180
3	11.02.2020 3:30:00	20,12	0,9957	0,714	90,48	85210
4	11.02.2020 3:45:00	39,08	0,6584	0,436	36,18	83964
5	11.02.2020 4:00:00	24,88	0,4487	0,307	6,98	21705
6	11.02.2020 4:15:00	38,91	0,7842	0,505	48,48	70141
7	11.02.2020 4:30:00	36,01	0,1253	0,526	45,62	6275
8	11.02.2020 4:45:00	35,96	0,7868	0,580	62,70	70184
9	11.02.2020 5:00:00	34,69	0,6186	0,480	40,44	58155
10	11.02.2020 5:15:00	51,93	0,4024	0,673	84,18	22674
11	11.02.2020 5:30:00	28,70	1,0147	0,729	95,04	64824
12	11.02.2020 5:45:00	30,46	1,0209	0,254	0,00	89364
1	11.02.2020 6:00:00	36,10	0,4585	0,509	44,40	46207
2	11.02.2020 6:15:00	43,23	0,4208	0,293	7,35	48183
3	11.02.2020 6:30:00	20,60	0,9942	0,767	94,28	85213
4	11.02.2020 6:45:00	39,12	0,6502	0,393	27,08	83967
5	11.02.2020 7:00:00	25,31	0,4408	0,273	1,78	21708
6	11.02.2020 7:15:00	39,21	0,7747	0,480	43,08	70144
7	11.02.2020 7:30:00	36,28	0,1161	0,506	42,59	6278
8	11.02.2020 7:45:00	36,18	0,7806	0,615	70,61	70187
9	11.02.2020 8:00:00	35,03	0,6100	0,484	45,33	58158
10	11.02.2020 8:15:00	52,30	0,4006	0,629	74,68	22677
11	11.02.2020 8:30:00	29,02	1,0115	0,732	90,68	64827
12	11.02.2020 8:45:00	30,83	1,0148	0,300	8,98	89367
1	11.02.2020 9:00:00	36,10	0,4542	0,515	46,28	46210
2	11.02.2020 9:15:00	43,10	0,4242	0,267	0,70	48186
3	11.02.2020 9:30:00	20,17	0,9951	0,695	86,77	85216
4	11.02.2020 9:45:00	38,97	0,6554	0,368	21,46	83970
5	11.02.2020 10:00:00	25,29	0,4471	0,268	1,10	21711
6	11.02.2020 10:15:00	38,73	0,7820	0,440	34,57	70147
7	11.02.2020 10:30:00	36,03	0,1261	0,494	39,71	6281
8	11.02.2020 10:45:00	35,71	0,7884	0,699	81,10	70190
9	11.02.2020 11:00:00	34,91	0,6136	0,528	48,48	58161
10	11.02.2020 11:15:00	51,92	0,4023	0,627	68,04	22680
11	11.02.2020 11:30:00	28,98	1,0163	0,726	92,04	64830
12	11.02.2020 11:45:00	30,35	1,0239	0,262	2,29	89370
1	11.02.2020 12:00:00	36,14	0,4605	0,532	51,53	46213
2	11.02.2020 12:15:00	43,51	0,4174	0,299	0,39	48189
3	11.02.2020 12:30:00	20,49	0,9944	0,644	77,28	85219
4	11.02.2020 12:45:00	38,99	0,6555	0,397	20,96	83973
5	11.02.2020 13:00:00	25,75	0,4417	0,290	1,06	21714
6	11.02.2020 13:15:00	39,20	0,7768	0,470	34,13	70150
7	11.02.2020 13:30:00	36,25	0,1210	0,502	46,43	6284
8	11.02.2020 13:45:00	36,07	0,7798	0,687	81,00	70193
9	11.02.2020 14:00:00	35,33	0,6128	0,484	42,29	58164
10	11.02.2020 14:15:00	52,02	0,3939	0,656	75,66	22683
11	11.02.2020 14:30:00	29,37	1,0135	0,712	87,00	64833
12	11.02.2020 14:45:00	30,74	1,0172	0,294	0,00	89373
1	11.02.2020 15:00:00	36,06	0,4542	0,504	42,47	46216
2	11.02.2020 15:15:00	43,36	0,4223	0,327	9,78	48192
3	11.02.2020 15:30:00	20,02	0,9956	0,695	86,59	85222
4	11.02.2020 15:45:00	38,84	0,6564	0,326	11,33	83976
5	11.02.2020 16:00:00	25,44	0,4492	0,281	0,00	21717
6	11.02.2020 16:15:00	38,92	0,7841	0,462	35,37	70153
7	11.02.2020 16:30:00	36,24	0,1254	0,515	49,54	6287
8	11.02.2020 16:45:00	35,78	0,7838	0,708	83,26	70196
9	11.02.2020 17:00:00	35,17	0,6223	0,517	48,54	58167
10	11.02.2020 17:15:00	51,55	0,4026	0,668	80,05	22686
11	11.02.2020 17:30:00	29,08	1,0141	0,725	88,50	64836
12	11.02.2020 17:45:00	30,66	1,0206	0,266	0,00	89376
1	11.02.2020 18:00:00	36,09	0,4566	0,473	39,60	46219
2	11.02.2020 18:15:00	43,57	0,4200	0,327	9,30	48195
3	11.02.2020 18:30:00	20,28	0,9860	0,757	93,56	85225
4	11.02.2020 18:45:00	39,13	0,6531	0,359	16,12	83979
5	11.02.2020 19:00:00	25,51	0,4421	0,303	3,64	21720
6	11.02.2020 19:15:00	39,32	0,7754	0,502	41,32	70156
7	11.02.2020 19:30:00	36,36	0,1189	0,521	46,41	6290
8	11.02.2020 19:45:00	35,84	0,7816	0,629	72,91	70199
9	11.02.2020 20:00:00	35,27	0,6131	0,467	42,23	58170
10	11.02.2020 20:15:00	51,83	0,3942	0,694	83,96	22689
11	11.02.2020 20:30:00	29,52	1,0064	0,701	89,36	64839
12	11.02.2020 20:45:00	30,97	1,0202	0,261	0,00	89379
1	11.02.2020 21:00:00	36,05	0,4548	0,442	38,26	46222
2	11.02.2020 21:15:00	43,43	0,4235	0,349	11,76	48198
3	11.02.2020 21:30:00	20,28	0,9927	0,762	97,00	85228
4	11.02.2020 21:45:00	38,72	0,6628	0,311	7,61	83982
5	11.02.2020 22:00:00	25,31	0,4469	0,294	8,01	21723
6	11.02.2020 22:15:00	38,91	0,7843	0,502	49,79	70159
7	11.02.2020 22:30:00	36,08	0,1266	0,497	40,43	6293
8	11.02.2020 22:45:00	35,43	0,7828	0,609	66,96	70202
9	11.02.2020 23:00:00	34,84	0,6213	0,485	44,34	58173
10	11.02.2020 23:15:00	51,37	0,4037	0,769	94,12	22692
11	11.02.2020 23:30:00	29,06	1,0108	0,704	86,70	64842
12	11.02.2020 23:45:00	30,51	1,0224	0,320	6,43	89382
1	12.02.2020 0:00:00	36,15	0,4590	0,446	35,71	46225
2	12.02.2020 0:15:00	43,85	0,4228	0,277	3,55	48201
3	12.02.2020 0:30:00	20,43	0,9831	0,710	88,76	85231
4	12.02.2020 0:45:00	39,14	0,6583	0,320	4,36	83985
5	12.02.2020 1:00:00	25,48	0,4450	0,281	3,77	21726
6	12.02.2020 1:15:00	39,09	0,7842	0,506	44,61	70162
7	12.02.2020 1:30:00	36,54	0,1224	0,425	30,98	6296
8	12.02.2020 1:45:00	35,88	0,7750	0,583	57,94	70205
9	12.02.2020 2:00:00	35,04	0,6210	0,512	48,20	58176
10	12.02.2020 2:15:00	51,61	0,3946	0,735	88,88	22695
11	12.02.2020 2:30:00	29,13	1,0104	0,741	92,27	64845
12	12.02.2020 2:45:00	30,75	1,0177	0,343	11,06	89385
1	12.02.2020 3:00:00	36,14	0,4494	0,482	40,52	46228
2	12.02.2020 3:15:00	43,62	0,4316	0,293	7,81	48204
3	12.02.2020 3:30:00	20,08	0,9931	0,704	86,23	85234
4	12.02.2020 3:45:00	38,86	0,6684	0,276	0,00	83988
5	12.02.2020 4:00:00	25,24	0,4516	0,269	0,00	21729
6	12.02.2020 4:15:00	38,88	0,7894	0,573	54,91	70165
7	12.02.2020 4:30:00	36,44	0,1309	0,424	28,17	6299
8	12.02.2020 4:45:00	35,46	0,7849	0,547	51,25	70208
9	12.02.2020 5:00:00	34,99	0,6286	0,472	41,61	58179
10	12.02.2020 5:15:00	51,43	0,4025	0,664	82,19	22698
11	12.02.2020 5:30:00	28,84	1,0153	0,668	82,58	64848
12	12.02.2020 5:45:00	30,70	1,0244	0,300	3,54	89388
1	12.02.2020 6:00:00	36,17	0,4564	0,438	33,52	46231
2	12.02.2020 6:15:00	43,84	0,4259	0,378	17,34	48207
3	12.02.2020 6:30:00	20,34	0,9884	0,720	88,96	85237
4	12.02.2020 6:45:00	39,15	0,6654	0,268	0,54	83991
5	12.02.2020 7:00:00	25,48	0,4468	0,278	0,00	21732
6	12.02.2020 7:15:00	38,92	0,7805	0,587	64,77	70168
7	12.02.2020 7:30:00	36,60	0,1250	0,367	22,80	6302
8	12.02.2020 7:45:00	35,69	0,7840	0,555	59,12	70211
9	12.02.2020 8:00:00	35,38	0,6269	0,448	31,25	58182
10	12.02.2020 8:15:00	51,75	0,3947	0,727	91,03	22701
11	12.02.2020 8:30:00	29,33	1,0132	0,652	80,46	64851
12	12.02.2020 8:45:00	30,99	1,0238	0,297	6,17	89391
1	12.02.2020 9:00:00	36,12	0,4529	0,428	31,07	46234
2	12.02.2020 9:15:00	43,49	0,4278	0,357	17,50	48210
3	12.02.2020 9:30:00	20,18	0,9942	0,771	97,35	85240
4	12.02.2020 9:45:00	39,01	0,6750	0,295	0,00	83994
5	12.02.2020 10:00:00	25,45	0,4486	0,296	0,00	21735
6	12.02.2020 10:15:00	38,89	0,7865	0,573	63,12	70171
7	12.02.2020 10:30:00	36,38	0,1269	0,405	30,86	6305
8	12.02.2020 10:45:00	35,33	0,7869	0,564	62,50	70214
9	12.02.2020 11:00:00	35,36	0,6326	0,436	30,36	58185
10	12.02.2020 11:15:00	51,43	0,4021	0,703	90,21	22704
11	12.02.2020 11:30:00	28,92	1,0224	0,644	71,84	64854
12	12.02.2020 11:45:00	30,65	1,0328	0,307	4,26	89394
1	12.02.2020 12:00:00	36,18	0,4629	0,414	28,36	46237
2	12.02.2020 12:15:00	43,77	0,4242	0,384	26,45	48213
3	12.02.2020 12:30:00	20,61	0,9921	0,706	88,96	85243
4	12.02.2020 12:45:00	39,44	0,6752	0,297	0,00	83997
5	12.02.2020 13:00:00	25,89	0,4442	0,251	0,00	21738
6	12.02.2020 13:15:00	39,16	0,7800	0,605	65,09	70174
7	12.02.2020 13:30:00	36,63	0,1203	0,464	34,50	6308
8	12.02.2020 13:45:00	35,35	0,7845	0,519	52,13	70217
9	12.02.2020 14:00:00	35,54	0,6242	0,447	31,08	58188
10	12.02.2020 14:15:00	51,70	0,3970	0,753	94,07	22707
11	12.02.2020 14:30:00	29,32	1,0144	0,646	78,70	64857
12	12.02.2020 14:45:00	30,90	1,0251	0,265	0,00	89397
1	12.02.2020 15:00:00	36,18	0,4543	0,455	38,08	46240
2	12.02.2020 15:15:00	43,49	0,4283	0,379	16,90	48216
3	12.02.2020 15:30:00	20,40	0,9965	0,752	94,12	85246
4	12.02.2020 15:45:00	39,38	0,6808	0,288	0,00	84000
5	12.02.2020 16:00:00	25,51	0,4457	0,293	0,00	21741
6	12.02.2020 16:15:00	39,15	0,7861	0,619	69,30	70177
7	12.02.2020 16:30:00	36,47	0,1247	0,441	31,94	6311
8	12.02.2020 16:45:00	35,10	0,7855	0,574	56,63	70220
9	12.02.2020 17:00:00	35,49	0,6249	0,464	40,41	58191
10	12.02.2020 17:15:00	51,63	0,3979	0,758	100,00	22710
11	12.02.2020 17:30:00	29,31	1,0234	0,663	79,98	64860
12	12.02.2020 17:45:00	30,88	1,0340	0,269	1,22	89400
1	12.02.2020 18:00:00	36,24	0,4638	0,447	30,12	46243
2	12.02.2020 18:15:00	43,52	0,4247	0,332	7,70	48219
3	12.02.2020 18:30:00	20,80	0,9947	0,713	85,70	85249
4	12.02.2020 18:45:00	39,50	0,6756	0,299	8,55	84003
5	12.02.2020 19:00:00	25,59	0,4393	0,298	0,00	21744
6	12.02.2020 19:15:00	39,29	0,7802	0,583	61,14	70180
7	12.02.2020 19:30:00	36,73	0,1164	0,384	24,88	6314
8	12.02.2020 19:45:00	35,24	0,7812	0,529	47,47	70223
9	12.02.2020 20:00:00	35,84	0,6251	0,485	39,34	58194
10	12.02.2020 20:15:00	51,84	0,3924	0,795	100,00	22713
11	12.02.2020 20:30:00	29,64	1,0167	0,661	73,49	64863
12	12.02.2020 20:45:00	30,96	1,0329	0,325	5,01	89403
1	12.02.2020 21:00:00	36,21	0,4615	0,420	30,79	46246
2	12.02.2020 21:15:00	43,32	0,4323	0,286	0,90	48222
3	12.02.2020 21:30:00	20,34	0,9960	0,738	90,89	85252
4	12.02.2020 21:45:00	39,12	0,6843	0,339	16,62	84006
5	12.02.2020 22:00:00	25,35	0,4463	0,260	0,00	21747
6	12.02.2020 22:15:00	38,90	0,7815	0,559	60,54	70183
7	12.02.2020 22:30:00	36,59	0,1225	0,407	23,08	6317
8	12.02.2020 22:45:00	34,83	0,7825	0,486	41,57	70226
9	12.02.2020 23:00:00	35,52	0,6287	0,453	39,61	58197
10	12.02.2020 23:15:00	51,46	0,3952	0,761	100,00	22716
11	12.02.2020 23:30:00	29,28	1,0194	0,663	74,65	64866
12	12.02.2020 23:45:00	30,55	1,0426	0,260	0,00	89406
1	13.02.2020 0:00:00	36,29	0,4639	0,360	21,99	46249
2	13.02.2020 0:15:00	43,77	0,4239	0,308	10,73	48225
3	13.02.2020 0:30:00	20,64	0,9918	0,734	92,88	85255
4	13.02.2020 0:45:00	39,24	0,6748	0,382	18,14	84009
5	13.02.2020 1:00:00	25,82	0,4461	0,291	0,95	21750
6	13.02.2020 1:15:00	39,23	0,7794	0,620	69,46	70186
7	13.02.2020 1:30:00	37,04	0,1141	0,429	32,74	6320
8	13.02.2020 1:45:00	34,91	0,7791	0,518	47,32	70229
9	13.02.2020 2:00:00	35,55	0,6250	0,516	43,41	58200
10	13.02.2020 2:15:00	51,67	0,3875	0,780	100,00	22719
11	13.02.2020 2:30:00	29,73	1,0163	0,638	75,35	64869
12	13.02.2020 2:45:00	30,95	1,0378	0,252	0,00	89409
1	13.02.2020 3:00:00	36,20	0,4566	0,430	30,91	46252
2	13.02.2020 3:15:00	43,53	0,4326	0,271	2,80	48228
3	13.02.2020 3:30:00	20,35	0,9979	0,748	89,94	85258
4	13.02.2020 3:45:00	38,76	0,6837	0,353	20,23	84012
5	13.02.2020 4:00:00	25,53	0,4563	0,322	10,32	21753
6	13.02.2020 4:15:00	39,16	0,7847	0,622	66,51	70189
7	13.02.2020 4:30:00	36,99	0,1239	0,463	37,03	6323
8	13.02.2020 4:45:00	34,78	0,7818	0,546	55,77	70232
9	13.02.2020 5:00:00	35,08	0,6328	0,521	53,41	58203
10	13.02.2020 5:15:00	51,23	0,3972	0,783	100,00	22722
11	13.02.2020 5:30:00	29,32	1,0188	0,666	79,55	64872
12	13.02.2020 5:45:00	30,89	1,0399	0,252	0,00	89412
1	13.02.2020 6:00:00	36,23	0,4597	0,387	25,96	46255
2	13.02.2020 6:15:00	43,84	0,4273	0,328	10,53	48231
3	13.02.2020 6:30:00	20,64	0,9962	0,664	80,46	85261
4	13.02.2020 6:45:00	38,92	0,6765	0,332	12,93	84015
5	13.02.2020 7:00:00	25,61	0,4509	0,325	10,02	21756
6	13.02.2020 7:15:00	39,48	0,7829	0,669	76,15	70192
7	13.02.2020 7:30:00	37,41	0,1168	0,462	36,84	6326
8	13.02.2020 7:45:00	35,25	0,7740	0,564	55,38	70235
9	13.02.2020 8:00:00	35,52	0,6306	0,505	51,03	58206
10	13.02.2020 8:15:00	51,31	0,3926	0,746	89,63	22725
11	13.02.2020 8:30:00	29,52	1,0107	0,635	73,38	64875
12	13.02.2020 8:45:00	31,25	1,0331	0,296	0,00	89415
1	13.02.2020 9:00:00	36,15	0,4549	0,405	29,81	46258
2	13.02.2020 9:15:00	43,50	0,4292	0,398	19,83	48234
3	13.02.2020 9:30:00	20,18	1,0047	0,691	85,88	85264
4	13.02.2020 9:45:00	38,92	0,6791	0,378	22,22	84018
5	13.02.2020 10:00:00	25,61	0,4563	0,326	10,38	21759
6	13.02.2020 10:15:00	39,00	0,7920	0,679	80,61	70195
7	13.02.2020 10:30:00	36,96	0,1181	0,431	32,20	6329
8	13.02.2020 10:45:00	34,96	0,7759	0,565	62,80	70238
